User_ID,Age_in_Months,Gender,Location,Grade,Logins_per_Month,Days_Completed_Activity,Exercises_Started,Total_Time_Spent_in_Minutes,Course_Name,Course_Category,Completion_Rate,Average_Score,Course_Rating,Recommendation_Likelihood,Exercises_Completed,Points_Earned,Subscription_Tier,Subscription_Cost,Subscription_Length_in_Months,Renewal_Status,Tutoring,Referrals,Academic_Grade
65714ac1-8449-4e75-8cca-26d8b64e5d46,139,Female,"East Cheryl, CT",6th Grade,3,1,10.400363725675454,175.93237885783236,Physics,Science,70.37238699043314,74.42680514206812,4,4,5,2005.7223308879481,Free,0.0,1,Yes,No,0,F
1f29c677-3eaf-4cc2-944e-0233e1b3989d,189,Other,"Diazmouth, MS",10th Grade,13,13,25.332728214587835,562.5138303095171,Physics,Science,87.21237202470891,94.26820391236427,4,4,19,3829.883037424823,Free,0.0,1,Yes,Yes,0,B
1e8624d4-312a-4e2c-bf39-eace5bb10fe1,177,Male,"East Alex, GA",10th Grade,11,10,15.459025552591687,347.9620098403134,Pre-Calculus,Math,74.95594024529018,78.93853853385762,4,4,15,2648.9315554917966,Free,0.0,1,Yes,No,0,D
6232becd-81f2-4a86-9f72-274ef0eee062,164,Female,"Brownfort, IN",8th Grade,6,5,15.49031462875396,278.17583698952365,Web Development,Programming,72.95032097713869,71.45619111492132,5,5,7,2513.8781055279665,Free,0.0,1,Yes,No,1,F
54611af8-3987-4845-87b2-6a1d04ee0a62,177,Other,"Lake Jennifertown, AR",9th Grade,4,3,6.0,112.29241245807663,Java Programming,Programming,68.72581706392722,71.19189376632303,4,3,5,1262.8518113115265,Free,0.0,1,Yes,No,0,F
bc1c2f56-a476-4ac1-9948-f4572a95c63c,192,Other,"New Steven, WI",11th Grade,5,6,16.30632396526003,335.6909786777601,Pre-Calculus,Math,67.52429191867877,75.088640979078,4,3,9,2715.0635873573565,Free,0.0,7,Yes,No,1,F
0de811ff-92ff-4753-8ebb-2faca55bcaad,208,Other,"South Jeffrey, MP",11th Grade,8,9,20.0,435.8385258067648,Trigonometry,Math,54.420710737225775,77.57374392002879,4,3,14,2827.7521341960583,Basic,5.99,2,Yes,No,1,F
ba0d5121-af01-4959-9f11-0cfd448ad589,145,Other,"East Tylerside, IA",6th Grade,7,6,11.795006606162895,208.1181091000379,Physics,Science,74.9845902808018,73.85498924741516,4,4,9,2101.0166772254797,Free,0.0,3,Yes,No,0,F
90fbbf3d-8fdc-4f79-bbc1-166aa1c81c7b,134,Male,"Karenstad, MD",6th Grade,7,4,13.92823485200392,264.29545711498747,Physics,Science,76.076243998731,74.32885641919397,4,4,10,2107.296368809665,Premium,9.99,9,Yes,No,0,D
5600e1fe-fdc9-4be0-b539-bfaad693c5b5,162,Other,"North Yvonne, WY",8th Grade,11,10,15.053782866800498,451.830953369136,Web Development,Programming,71.76228664807455,80.19667216992016,4,3,15,2744.59106116576,Basic,5.99,5,Yes,No,1,F
e0a60060-e113-42f5-8f00-d2487d36ea63,187,Female,"Johnbury, ND",10th Grade,9,7,23.36816840769211,421.03065216895226,Algebra 2,Math,75.95345040097621,78.51904824852225,4,3,13,2069.7432541912876,Basic,5.99,5,Yes,No,0,D
b4410dc2-1c33-446b-9481-0574b8712ffe,179,Other,"Port Michael, OH",8th Grade,9,7,21.18116277867505,427.3042563315512,Chemistry,Science,76.74094040593981,73.75735412662345,4,4,17,2448.674346881567,Free,0.0,4,Yes,No,1,D
9b7e6dd1-cd6a-44a0-968a-acfbbb01b8bb,205,Female,"Deanburgh, NY",12th Grade,13,11,15.0,330.0169011942502,Environmental Science,Science,55.84522147149757,70.62990619700292,4,3,17,2785.5864927262487,Premium,9.99,12,Yes,No,0,F
02b75a51-d0ba-40e7-8ef3-5fae4004dfaf,179,Other,"North Cynthia, OH",8th Grade,10,7,11.0,287.79539902998573,Biology,Science,74.26327484195994,86.69255623568338,4,3,12,1990.438223830323,Premium,9.99,8,Yes,Yes,0,D
f3c41681-cc61-4016-80cc-91356a875d4d,192,Male,"Michaelhaven, ID",9th Grade,8,6,15.722443250206071,327.28154019503756,Chemistry,Science,81.9913990808732,91.79891378966771,4,4,10,2319.679281299032,Free,0.0,7,Yes,Yes,0,C
9a9a7b00-e35a-44db-b819-487f9d48fb51,177,Male,"South Raymondburgh, UT",9th Grade,9,9,22.608785253500844,313.8358424761424,Data Structures,Programming,77.52867674657574,86.81904045026432,4,3,13,2865.533487468241,Free,0.0,10,Yes,Yes,2,C
2c62d630-93c1-4958-8d44-4fa586db28ec,209,Other,"Freemanview, MO",11th Grade,8,8,16.988861393154373,180.89461965437474,Pre-Calculus,Math,67.25974691801765,67.73859338733176,4,4,8,2081.852436052617,Basic,5.99,1,Yes,No,0,F
34e0036e-2ff7-43da-8165-65ef60c98a86,208,Male,"North Tamara, NM",11th Grade,3,2,8.477179203960457,115.02458151140978,Environmental Science,Science,63.014312465836035,80.0444335361595,4,4,5,1485.3038378233582,Free,0.0,3,Yes,Yes,1,F
70b7c240-dc58-43ec-b265-5aeeb8b491f4,213,Male,"Danielborough, NM",11th Grade,6,5,14.066380275039858,170.91928549445535,Java Programming,Programming,53.55980174040868,68.13613677763276,4,4,6,1743.600889625527,Free,0.0,1,Yes,No,0,F
0793267f-7fd3-4c69-a20b-8b646e3198f8,136,Other,"West Edward, ME",6th Grade,5,7,9.547025884272049,176.05009451628007,Data Structures,Programming,74.24408815068949,77.20649875954169,5,5,5,1780.7841415720625,Basic,5.99,14,Yes,No,0,F
cb21128e-5f65-42d3-ba57-d921c30022ba,170,Other,"South Debbiemouth, SD",9th Grade,9,8,12.0,241.71057750089196,Trigonometry,Math,84.04653449030167,84.48449395131937,4,4,12,2341.5376024572915,Basic,5.99,2,Yes,Yes,0,D
e25eaa83-922d-41af-bd45-215fcfc76f7d,199,Other,"Arielhaven, HI",11th Grade,8,8,12.372517460726385,203.17722138644612,Java Programming,Programming,61.412647564867534,65.49398788397583,4,4,9,2123.819599048548,Free,0.0,2,Yes,No,0,F
f9707a21-00cf-4476-a307-0c48207f71d8,165,Female,"Carmenstad, MD",8th Grade,7,7,14.259368773716448,231.8717502525916,Pre-Calculus,Math,73.03994677669388,69.3738184812871,4,4,12,1607.3577808146154,Premium,9.99,12,Yes,No,0,F
19c96edf-9dd5-4992-bb44-68b438686069,163,Other,"Jessicaton, MO",8th Grade,5,4,14.308213112775483,248.84222157860194,Intro to Python,Programming,76.48959947040947,72.18634343595642,4,3,8,2078.7211083111906,Basic,5.99,1,No,No,0,D
2c454e19-1640-4bcd-a189-04e01946c68c,173,Other,"Port Steve, MS",8th Grade,13,13,24.543631438424313,478.8410993413609,Data Structures,Programming,69.53997430400024,72.80417342260588,5,5,19,2953.2345686493204,Free,0.0,1,Yes,No,0,F
f5e3bba8-bcff-47c8-b944-0521083e7ee8,210,Male,"Alexanderside, MN",11th Grade,11,10,13.0,235.6455391361386,Algebra 1,Math,58.80526222970049,65.69655565459587,3,3,13,2333.8279128828235,Free,0.0,16,Yes,No,0,F
e7d620f5-e905-4fc4-adba-a913b67d5c4c,203,Other,"Doylestad, RI",12th Grade,11,13,21.05323472401231,358.50427042285446,Physics,Science,67.272100199975,76.06123092258427,4,3,14,2849.46701415543,Free,0.0,1,Yes,No,1,D
80dd33d8-1c58-4846-91ff-745911cd7bf5,208,Male,"North Alexisberg, OR",12th Grade,10,10,19.431484467329113,329.9203779131818,Data Structures,Programming,61.66747018386346,70.34246764361421,4,4,16,2816.1295156292185,Basic,5.99,9,Yes,No,0,F
9ac88fe3-0e04-43e9-97cf-c438efa79acb,145,Other,"Lake Melissa, HI",7th Grade,12,13,18.123051685293177,321.37127304049847,Chemistry,Science,81.9198613638923,85.74176852206996,5,5,18,2757.2352497903976,Basic,5.99,8,No,Yes,0,C
3700d8a2-88c5-43ae-ab74-7dd310e60768,182,Female,"Lake Robert, MI",10th Grade,6,5,15.44324570099673,220.50642391219787,Java Programming,Programming,70.03810953466643,77.6298578248292,4,3,7,2479.8742790397464,Free,0.0,14,Yes,No,0,D
5fa2105f-d979-4478-9135-c7711032411e,131,Other,"Valerieborough, FL",6th Grade,11,10,22.444119713461326,510.96633175373074,Intro to Python,Programming,85.8169193123541,92.17423308767637,3,3,15,3000.3002319113157,Free,0.0,4,Yes,Yes,0,C
e7313a21-e09c-4c41-9665-4f8032989eaf,172,Female,"South Nicoleville, WV",9th Grade,11,12,20.0,484.78112340465157,Biology,Science,77.7229226039691,78.5809087284176,4,4,17,3386.7517061740964,Premium,9.99,24,Yes,No,0,D
65b679c9-a67e-4de8-88a7-bc5215a4e8c1,156,Male,"North Heather, DC",6th Grade,8,8,17.923194123230154,297.655294922988,Algebra 1,Math,77.60771360274704,75.48731500994565,4,4,12,2154.2851286096684,Free,0.0,7,Yes,No,0,D
e3602b82-7639-4c3a-91db-e9f100c7eabf,163,Male,"East Tracytown, MT",7th Grade,6,7,13.00457171515642,185.87021323838707,Environmental Science,Science,70.16110644393058,75.04109103341617,4,4,7,1898.1847983881266,Free,0.0,7,Yes,No,0,F
0281f014-09a5-44dc-a6de-d1e6fbf50639,155,Other,"Melodyview, CA",7th Grade,8,7,11.0,260.2789943887001,Algebra 2,Math,68.22398588861708,73.24677555581741,4,4,14,2237.3759282462297,Premium,9.99,15,No,No,1,F
378e884f-2394-452a-bc2d-bb4391f30e5b,174,Other,"East Michelle, MT",10th Grade,6,5,14.162678215214122,191.57363095998915,Web Development,Programming,69.18127380046384,72.85159598562252,4,3,10,2089.8958928585744,Premium,9.99,21,Yes,No,0,F
91f19f6f-7e51-47b9-bb47-91d716abc9a5,182,Female,"Danielton, UT",10th Grade,5,4,11.463318229534213,242.63374608563552,Intro to Python,Programming,71.3163469331715,72.70066921732789,4,3,8,2292.542385852796,Basic,5.99,8,No,No,1,F
43cd2ef4-e54d-4b47-8386-63adf06cdef8,185,Other,"Sandovalfurt, WA",10th Grade,14,13,22.92392005317379,491.07209021960165,Data Structures,Programming,73.2220659306179,74.09554962968821,4,4,23,3096.9331573271083,Premium,9.99,21,No,No,0,D
dd66f1f2-a750-47ff-b154-0aef7cd07836,161,Other,"Port Dennisland, UT",8th Grade,6,8,14.81606824393254,299.2130870142394,Calculus,Math,77.03634131337492,78.96049019647592,4,3,8,2345.4006971536164,Free,0.0,2,Yes,No,0,D
d9fbd1de-324c-4db8-a87f-665a3bfb17af,228,Other,"North Jeffreyhaven, OR",12th Grade,5,6,12.269388844736932,197.05312102318553,Data Structures,Programming,59.02094883452749,67.47594287278999,4,4,6,2254.7272713392013,Basic,5.99,10,Yes,No,1,F
e0434ebe-f6b9-47cd-b372-6e28762bb2f8,201,Male,"South Bradleyhaven, UT",11th Grade,6,5,10.0,253.7304400176988,Physics,Science,61.00438001948301,65.19912800879015,4,4,7,2201.9180804200437,Basic,5.99,12,Yes,No,0,F
5d55c403-543f-49e1-a9c7-37c48d9d5b86,190,Female,"West Allisontown, RI",9th Grade,11,9,13.0069200860648,330.92415951440984,Geometry,Math,69.46857933557061,75.83456819073051,4,4,13,2517.3491538241374,Free,0.0,9,Yes,No,0,F
727a34e0-643b-4e40-8aba-a360a0295ce0,159,Female,"North Laurachester, WI",8th Grade,6,5,9.0,233.16561057797423,Web Development,Programming,85.88527384554524,85.40882645625871,4,4,9,2013.4291330334574,Free,0.0,4,Yes,Yes,0,D
fcfb6b60-6f08-4f63-9e3d-5c208be6e4cd,182,Male,"Colleenchester, OR",9th Grade,5,4,7.0,170.1168455713292,Calculus,Math,70.31083391284636,70.94355364185441,4,4,5,1567.6376485828807,Basic,5.99,18,Yes,No,0,F
0e81e7fd-3cd4-470b-b7a7-70037a524545,162,Male,"Burnsburgh, ME",9th Grade,6,5,14.936607825964245,328.41185462439967,Trigonometry,Math,75.28235477121358,72.24166971570497,4,4,10,2440.041702837748,Free,0.0,4,No,No,0,D
80a3ec82-4556-498f-bf43-af57af684461,160,Other,"Davidside, NJ",7th Grade,15,14,19.397145788891034,425.24873485987376,Biology,Science,71.78545477056069,81.14444015502124,4,4,21,2462.8672761271737,Premium,9.99,17,Yes,No,0,C
9b1d8367-7321-4c66-948e-4631ee12498e,156,Female,"North Mackenzie, MH",6th Grade,8,7,13.0,306.7090838462272,Web Development,Programming,75.99882181980614,71.03804139994442,5,4,13,2272.5438840374527,Basic,5.99,1,Yes,No,1,F
55815a7d-911d-4ed8-9575-fd474fe57577,200,Female,"Bowenfort, AL",12th Grade,10,7,27.2558694808809,497.18368981972566,Data Structures,Programming,66.29526060439416,76.53019248695747,4,4,13,2732.4386634306743,Basic,5.99,6,Yes,No,0,F
49bf468b-6e5d-4222-be0e-8ad06b030c17,194,Male,"North Scottborough, WA",11th Grade,16,14,22.301661189800434,370.92176277636105,Java Programming,Programming,72.04750126786836,89.8090827969306,4,3,21,3329.9289439361387,Premium,9.99,1,Yes,Yes,0,C
31c4f1e2-4b52-4b39-b57a-be5f8a6f81d2,167,Other,"Lake Meghan, OH",8th Grade,12,10,15.925669403012627,340.41211629872515,Algebra 2,Math,75.37178804798458,75.14612295223952,5,4,17,2420.2802709717444,Premium,9.99,9,Yes,No,1,D
77a2b5c6-3299-4f3f-b703-5953cba25ba1,178,Other,"Isaacberg, MS",8th Grade,11,9,20.255541667116983,342.18814667895947,Geometry,Math,75.18099191183357,79.33919342378776,4,4,17,2104.9054441357634,Premium,9.99,9,Yes,No,0,D
763de729-d7f2-4ad8-9f39-f5dda9726597,177,Other,"South Adam, ME",10th Grade,6,6,11.473006370943986,300.68277975623937,Physics,Science,67.48775976140004,78.67721449310551,4,3,8,2032.8413822448688,Basic,5.99,2,Yes,No,0,F
56e5aa6c-3201-41e1-8ff0-7cea63f6311e,200,Male,"South Cynthiashire, AR",11th Grade,5,5,13.731192268505394,243.17532410493186,Java Programming,Programming,64.48132258760921,72.14319539377607,4,4,8,1916.2307991872797,Basic,5.99,5,No,No,0,F
848feeae-c297-4cfe-9393-b4a128c05b5c,194,Male,"Jacobhaven, HI",11th Grade,12,12,20.504519326502205,437.3754020054051,Java Programming,Programming,64.84038285594221,74.65215389086207,4,3,18,3100.081669745226,Basic,5.99,1,Yes,No,0,F
aea502c7-d737-4ed1-ba51-ed1c793a9218,217,Male,"Websterfort, NJ",12th Grade,12,9,19.874054411348506,456.24843663218553,Trigonometry,Math,59.766800273790786,72.17608077167611,4,3,19,2946.1674217673,Free,0.0,1,No,No,0,D
d10a8e10-ffa4-41bf-8b5f-e990f3069cf4,186,Other,"North Jennifer, ME",10th Grade,13,13,23.090033099624648,423.5607943149762,Java Programming,Programming,72.313642778696,74.48866754796235,4,4,22,2438.6653810777593,Premium,9.99,11,Yes,No,2,F
541b5a53-1d12-42f6-8186-3fcd0dc38447,145,Male,"Lisaside, WY",7th Grade,12,11,20.96862638043632,560.0391204368271,Trigonometry,Math,75.88613563298601,75.55971328966021,4,3,20,2947.6918907532013,Free,0.0,7,Yes,No,0,D
924ba2cf-ab60-4524-815a-eb718bf419de,151,Other,"North Alyssa, VI",7th Grade,6,5,13.461834947758858,159.5589479024073,Calculus,Math,70.10690765356605,69.2470455720882,4,3,10,2140.3663494953726,Premium,9.99,5,Yes,No,0,F
27123ff5-2d99-4db5-969b-90a5b1973140,145,Other,"Ashleechester, HI",7th Grade,6,4,15.316129524815947,272.94043963150307,Biology,Science,76.19701759351796,70.36683839818869,4,3,8,2014.9008835125185,Free,0.0,8,Yes,No,0,F
21b193f9-b4c7-4516-bab6-0c2c9c39b894,153,Male,"Amyfort, PR",6th Grade,8,9,18.760000621469988,367.9986083735095,Biology,Science,83.61378420302515,88.89503131367822,4,4,11,2786.196922256713,Basic,5.99,6,Yes,Yes,2,C
cc9cf702-110b-4c5f-a176-c406bf459a6f,208,Other,"Lake Brent, NY",12th Grade,5,5,7.0,182.94850915836423,Algebra 2,Math,61.44492782792223,66.54773691043137,3,3,7,1446.993577044093,Free,0.0,1,Yes,No,0,F
c6114b05-cdac-4b15-9294-f7dbda90e5e2,189,Female,"West Aprilfort, MD",10th Grade,6,7,16.69355917240471,346.5235427277335,Chemistry,Science,73.99978520807943,80.20023619075177,4,4,10,2413.037981464055,Basic,5.99,1,Yes,No,1,D
70500286-c576-497c-97e2-405a0a74d63c,180,Male,"Amberbury, VI",10th Grade,8,7,13.0,272.77081096258985,Algebra 2,Math,76.98408775677152,77.86672991361712,5,5,10,2746.9141550713425,Free,0.0,11,Yes,No,1,D
46db3657-ae1e-42dc-a8d6-d07c0ade6022,153,Male,"Chavezstad, DC",6th Grade,10,11,13.0382354877903,371.47408367528334,Environmental Science,Science,69.41501351210309,70.57231082864871,4,4,12,2289.556253420983,Basic,5.99,7,Yes,No,1,F
31f46461-b619-4d42-b9d3-e6dac4f0cd93,186,Female,"West Charles, WY",10th Grade,10,10,13.610396531775923,321.58226848997805,Physics,Science,71.49494218253102,76.75043640735815,4,3,12,2281.273146643909,Premium,9.99,1,Yes,No,0,F
083a9ffa-599c-4296-ad92-d487e6fc7c04,165,Male,"West Sabrinaville, VA",7th Grade,12,12,21.0,423.3821846419017,Physics,Science,75.45003546099602,74.6498876791739,5,4,17,2852.9950732718653,Free,0.0,1,Yes,No,0,D
8379cdc7-6c16-414e-9dba-dd591ab2c651,126,Other,"Port Joshuahaven, WA",6th Grade,6,7,16.825097013703747,315.9173903870598,Chemistry,Science,72.79991952812925,78.337050372194,4,3,10,2578.364673036,Free,0.0,3,Yes,No,1,F
3677356b-354a-4863-bdce-8fcd1ec9689b,196,Female,"Herreraside, PA",10th Grade,9,8,20.480389569627853,328.78151531765184,Pre-Calculus,Math,69.60204044907631,79.60369283612187,4,4,15,1990.548637470663,Basic,5.99,5,Yes,No,1,F
34cc1b9a-b3a2-4ee6-8113-fce8d8d8e0da,130,Male,"Russellbury, ID",6th Grade,15,15,23.299159139963827,521.6809302095763,Web Development,Programming,69.88658940793991,76.38820663434292,4,3,19,2163.650444000486,Basic,5.99,6,Yes,No,1,D
4337a151-7ee7-4610-9b8a-24abe4743020,178,Male,"Craigborough, TN",8th Grade,11,9,18.130098076049546,432.21812822514914,Web Development,Programming,70.28444433900444,77.44127084652634,4,3,13,2314.1345017449357,Free,0.0,1,No,No,0,D
dcf1d827-0f45-4ab2-9f78-de766c3d936c,188,Male,"New Rachelborough, AR",11th Grade,16,15,23.686076971180874,430.03616243953303,Pre-Calculus,Math,65.331035719995,70.84720986994789,4,3,22,2905.7110037783777,Basic,5.99,4,Yes,No,0,D
ba89a512-8f6a-40b0-8c89-97cdd83ad3d4,142,Female,"East Joe, HI",7th Grade,8,8,15.417174191721806,329.77671730227183,Pre-Calculus,Math,71.54163695781229,71.29627626987607,4,3,14,1840.2991021081557,Free,0.0,7,Yes,No,0,D
b76aa33a-9361-49c4-a4ae-238888384f59,174,Female,"Solisfort, MT",9th Grade,6,3,5.0,151.3261483408698,Environmental Science,Science,71.3433858992038,70.11512331966024,4,4,6,1228.4116749202285,Premium,9.99,9,Yes,No,2,F
8d683261-35a6-448c-802e-06caf2ef627e,213,Other,"North Daniel, GU",12th Grade,13,12,20.527164680600443,440.49165020194016,Algebra 1,Math,68.3985623443355,83.30301063961674,4,3,18,3128.2568546323882,Free,0.0,15,No,Yes,0,D
6fbde49c-10e0-4f29-918c-2d8a256ca555,195,Male,"Gonzalesland, AK",10th Grade,6,5,12.701195961453465,182.05769533893545,Algebra 2,Math,67.05732214658343,72.78308211799843,4,4,8,1590.3143854111581,Basic,5.99,9,Yes,No,0,F
12cc6197-cfaf-4d6a-a51c-fd14d21ecaf2,191,Male,"West Audrey, LA",11th Grade,9,8,22.33177974027139,325.92729167898494,Algebra 2,Math,68.49043616271406,70.0154402261625,4,4,16,2904.691046734002,Free,0.0,1,Yes,No,2,D
c5c4b29a-14c7-4033-9116-de077322b350,167,Other,"West Jacobland, MA",9th Grade,3,2,6.224761448324873,116.22956869865833,Data Structures,Programming,66.34873713598492,66.80787666086616,3,2,4,1001.7469553375776,Basic,5.99,10,Yes,No,1,F
8a317daf-7d42-4a7e-a1fd-8429cb342c9e,181,Other,"North John, KY",10th Grade,7,6,17.457972254894983,381.0935558703326,Java Programming,Programming,76.39073054134782,77.79764502317099,4,3,9,2225.2361546847037,Basic,5.99,4,Yes,No,1,D
a7b32016-3e4f-4219-8475-69bbc79f3fc7,154,Male,"West Bonnie, MO",8th Grade,10,9,16.785111150330167,301.6671312510242,Biology,Science,73.70414440881365,77.86594208634533,4,4,16,2862.750514202622,Basic,5.99,1,No,No,0,D
bd60ce2f-8285-4c0e-8146-7f1030598359,203,Male,"Lake Danielland, WI",10th Grade,7,5,13.573716531245115,242.9042983555356,Algebra 1,Math,71.33169110474,71.01409655055419,4,3,9,1916.978605914866,Premium,9.99,7,No,No,0,F
4fb64964-e0cf-491a-863f-f3fb063cbc28,220,Male,"Port Edwardmouth, CT",12th Grade,9,9,20.728279621541997,373.0053428044268,Physics,Science,61.77686748392258,71.24561849603376,5,4,15,2666.1957194550523,Basic,5.99,8,Yes,No,0,F
d934769a-1945-4742-b246-f662c52bbf1c,203,Female,"Bettyside, WI",11th Grade,13,13,23.0,465.8182423613267,Geometry,Math,73.54408220439005,76.32619392116268,4,4,23,3653.526461464218,Free,0.0,1,Yes,No,0,D
35fc61a0-7311-4391-a95d-3d05abd7b7fa,154,Female,"Alexandrabury, CA",7th Grade,11,11,25.59528170814972,459.4463335710367,Algebra 2,Math,74.2962053442811,80.8740147055881,4,3,20,3057.5741930117083,Free,0.0,4,Yes,No,1,D
6289a8c4-2875-4060-ba51-0b04be1a83e4,191,Other,"New Jamesmouth, KS",11th Grade,7,7,14.29080637248391,403.13167555647874,Java Programming,Programming,55.98375582395055,74.36478506787273,4,4,14,2629.1162411567557,Basic,5.99,6,Yes,No,1,F
fb1c055d-cf61-497f-9651-1d69250819b3,141,Male,"East Dennisstad, MD",7th Grade,10,10,12.0,296.9837810824397,Environmental Science,Science,76.30277525081065,92.00396198882916,4,3,13,2118.1800269203054,Premium,9.99,1,Yes,Yes,0,D
a167e61d-ba06-4bb2-b54d-bc9fcb00a376,162,Other,"West Wendy, TN",8th Grade,6,4,10.298284316206955,174.45858616709398,Web Development,Programming,79.23680161601652,90.00661039230015,4,3,8,2231.849431871055,Free,0.0,4,Yes,Yes,1,D
7c66f2c9-f501-4762-8e02-b32c0174b6ae,178,Female,"Joshuaton, GA",10th Grade,6,6,18.464746042431713,225.87035100601574,Algebra 1,Math,71.11649840133134,73.32771355354724,4,3,11,1841.6564374562067,Basic,5.99,1,Yes,No,0,F
99ab2a2c-500d-44d0-98a8-5fe9f540752e,157,Female,"North Nicolasborough, TN",8th Grade,7,7,12.0,342.3831842584725,Intro to Python,Programming,77.08621596125347,77.85821159313701,4,3,8,1805.9943120452965,Free,0.0,16,No,No,2,F
f74733a8-3050-4c4d-ad94-16e2db93605a,141,Male,"East Robertborough, NE",7th Grade,11,12,15.310381268876512,231.94738096530583,Algebra 1,Math,74.39185860821866,78.68175954082405,4,4,13,2890.2500987389603,Basic,5.99,2,Yes,No,0,F
